#"psin"       "FF'"    "dFF'/dpsin"    "rho"    "drho/dpsin"   "T"      "dT/dpsin"    "S_rho"     "S_T"        "D_perp"    "ZK_perp"
1.0740E+00  1.0571E-06 -1.9660E-04  1.4143E-01 -1.2505E-01  1.0099E-03  9.7971E-07  2.6281E-05  8.3994E-11  5.6699E-06  3.0000E-06
1.0800E+00  3.4632E-07 -6.4553E-05  1.4083E-01 -7.6108E-02  1.0100E-03  1.0541E-06  2.1106E-05  7.4497E-11  5.6701E-06  3.0000E-06
1.0860E+00  1.1317E-07 -2.1139E-05  1.4048E-01 -4.3493E-02  1.0100E-03  7.4217E-07  1.6762E-05  6.6073E-11  5.6702E-06  3.0000E-06
1.0920E+00  3.6890E-08 -6.9043E-06  1.4028E-01 -2.3698E-02  1.0100E-03  4.5081E-07  1.3163E-05  5.8602E-11  5.6702E-06  3.0000E-06
1.0980E+00  1.1998E-08 -2.2497E-06  1.4018E-01 -1.2677E-02  1.0100E-03  2.5377E-07  1.0222E-05  5.1976E-11  5.6702E-06  3.0000E-06
1.1040E+00  3.8980E-09 -7.3213E-07  1.4012E-01 -6.9773E-03  1.0100E-03  1.3638E-07  7.8494E-06  4.6098E-11  5.6702E-06  3.0000E-06
1.1100E+00  1.2638E-09 -2.3775E-07  1.4009E-01 -4.1961E-03  1.0100E-03  7.1018E-08  5.9606E-06  4.0886E-11  5.6702E-06  3.0000E-06
1.1160E+00  4.0895E-10 -7.7051E-08  1.4007E-01 -2.8471E-03  1.0100E-03  3.6160E-08  4.4761E-06  3.6263E-11  5.6702E-06  3.0000E-06
1.1220E+00  1.3209E-10 -2.4923E-08  1.4005E-01 -2.1399E-03  1.0100E-03  1.8097E-08  3.3241E-06  3.2162E-11  5.6702E-06  3.0000E-06
1.1280E+00  4.2589E-11 -8.0469E-09  1.4004E-01 -1.7046E-03  1.0100E-03  8.9351E-09  2.4414E-06  2.8525E-11  5.6702E-06  3.0000E-06
1.1340E+00  1.3709E-11 -2.5936E-09  1.4003E-01 -1.3835E-03  1.0100E-03  4.3599E-09  1.7734E-06  2.5300E-11  5.6702E-06  3.0000E-06
1.1400E+00  4.4091E-12 -8.3523E-10  1.4003E-01 -1.1110E-03  1.0100E-03  2.1014E-09  1.2741E-06  2.2439E-11  5.6702E-06  3.0000E-06
1.1460E+00  1.4163E-12 -2.6860E-10  1.4002E-01 -8.9126E-04  1.0100E-03  1.0073E-09  9.0550E-07  1.9902E-11  5.6702E-06  3.0000E-06
1.1520E+00  4.5436E-13 -8.6215E-11  1.4002E-01 -6.9699E-04  1.0100E-03  4.8271E-10  6.3665E-07  1.7651E-11  5.6702E-06  3.0000E-06
1.1580E+00  1.4553E-13 -2.7625E-11  1.4001E-01 -5.4213E-04  1.0100E-03  2.2588E-10  4.4293E-07  1.5655E-11  5.6702E-06  3.0000E-06
1.1640E+00  4.6542E-14 -8.9130E-12  1.4001E-01 -4.1527E-04  1.0100E-03  1.0381E-10  3.0500E-07  1.3885E-11  5.6702E-06  3.0000E-06
1.1700E+00  1.4933E-14 -2.7144E-12  1.4001E-01 -3.1145E-04  1.0100E-03  4.7292E-11  2.0795E-07  1.2315E-11  5.6702E-06  3.0000E-06
1.1760E+00  4.7157E-15 -8.3351E-13  1.4000E-01 -2.4225E-04  1.0100E-03  2.3069E-11  1.4046E-07  1.0922E-11  5.6702E-06  3.0000E-06
1.1820E+00  1.4346E-15 -2.6461E-13  1.4000E-01 -1.8457E-04  1.0100E-03  1.1534E-11  9.4049E-08  9.6873E-12  5.6702E-06  3.0000E-06
1.1880E+00  4.2057E-16 -8.6553E-14  1.4000E-01 -1.3841E-04  1.0100E-03  1.1535E-11  6.2498E-08  8.5918E-12  5.6702E-06  3.0000E-06
1.1940E+00  2.2222E-16  2.0282E-15  1.4000E-01 -1.0381E-04  1.0100E-03  5.8513E-27  4.1279E-08  7.6203E-12  5.6702E-06  3.0000E-06
1.2000E+00  0.0000E+00  0.0000E+00  1.4000E-01 -6.9204E-05  1.0100E-03  4.2608E-28  2.7155E-08  6.7586E-12  5.6702E-06  3.0000E-06
