1.728777176696144E-02 3.583293982166195E-07
3.262548022963604E-02 3.861263134086199E-07
4.229143554149194E-02 4.179904552360126E-07
4.999773593987201E-02 4.540218532127924E-07
5.659407123221240E-02 4.963651877493747E-07
6.245859618152809E-02 5.414138224794305E-07
6.779385906103977E-02 5.685900308020559E-07
7.272163243716731E-02 5.922209859717308E-07
7.732328343300549E-02 6.018535538769820E-07
8.165791870573162E-02 6.079067654203704E-07
8.577027160031932E-02 6.056289621791539E-07
8.969136875343046E-02 5.989101223676988E-07
9.343983589572026E-02 5.877940416198910E-07
9.704488892967961E-02 5.722760113541654E-07
1.005190476970437E-01 5.548875827625248E-07
1.038785825656695E-01 5.337612733599733E-07
1.071322051809630E-01 5.120007690871278E-07
1.102916384554757E-01 4.881466752370750E-07
1.133668516553872E-01 4.640009709199485E-07
1.163609781814024E-01 4.392363674562772E-07
1.192865536783371E-01 4.145736799637522E-07
1.221379615341438E-01 3.901062887941260E-07
1.249310646136290E-01 3.664591883897964E-07
1.276605074832844E-01 3.432268792298418E-07
1.303371381880685E-01 3.216956007099866E-07
1.329618774038662E-01 3.006033167159161E-07
1.355441735436645E-01 2.816602088541093E-07
1.380814372496701E-01 2.635492566171524E-07
1.405790558398766E-01 2.473653533671559E-07
1.430335747580513E-01 2.326834235031921E-07
1.454506117996489E-01 2.194692479090443E-07
1.478299581707945E-01 2.083864610120048E-07
1.501752715660584E-01 1.981981694273434E-07
1.524894590827962E-01 1.906597546389099E-07
1.547724886721607E-01 1.836914117256633E-07
1.570278406023013E-01 1.792154453029303E-07
1.592552478226392E-01 1.754947999031235E-07
1.614580510456943E-01 1.735309188419173E-07
1.636374757170273E-01 1.726754302568475E-07
1.657934646569328E-01 1.729236734163691E-07
1.679213381459735E-01 1.745113092727834E-07
1.700284270549128E-01 1.766644730173431E-07
1.721135741177919E-01 1.801412490958770E-07
1.741770128512697E-01 1.838613875980223E-07
1.762218633950765E-01 1.884878367480880E-07
1.782489714874109E-01 1.932930011867803E-07
1.802538517722481E-01 1.984919139406353E-07
1.822500514307880E-01 2.039531991472285E-07
1.842226336644151E-01 2.096332152405891E-07
1.861865601953219E-01 2.156268838973189E-07
1.881329848906844E-01 2.217404661543516E-07
1.900632326793859E-01 2.281992665140453E-07
1.919789929839169E-01 2.347387589379802E-07
1.938782827715335E-01 2.416284965073630E-07
1.957638882377728E-01 2.486301953638166E-07
1.976358016426753E-01 2.558802515060260E-07
1.994953264810133E-01 2.633028889069549E-07
2.013429858024079E-01 2.708926888848453E-07
2.031794955384250E-01 2.787029467523789E-07
2.050054478452485E-01 2.866109250004993E-07
2.068210272077555E-01 2.947423038899163E-07
2.086274269944760E-01 3.029266943280787E-07
2.104229840149351E-01 3.112972231350131E-07
2.122108720400143E-01 3.197184128253805E-07
2.139842300304346E-01 3.282159117990729E-07
2.157514867123759E-01 3.367782620370665E-07
2.175053628903680E-01 3.453685094807429E-07
2.192529503552445E-01 3.539923713919348E-07
2.209911705881279E-01 3.626184818981695E-07
2.227209072077596E-01 3.712325869996043E-07
2.244416410428523E-01 3.798355318595010E-07
2.261571604500262E-01 3.883810403829134E-07
2.278618708220816E-01 3.968679872699234E-07
2.295646656978128E-01 4.052847056725612E-07
2.312553113996564E-01 4.135855331925310E-07
2.329413333695479E-01 4.218067798555643E-07
2.346232336167334E-01 4.298644031094121E-07
2.362982948369933E-01 4.378482438716441E-07
2.379637913205116E-01 4.455412522701200E-07
2.396237390257591E-01 4.531640164530929E-07
2.412796823312560E-01 4.604453477271457E-07
2.429251807595160E-01 4.675808012155324E-07
2.445697077399053E-01 4.744484232198844E-07
2.462049473493048E-01 4.810738318148065E-07
2.478367199208262E-01 4.874886431972654E-07
2.494625423507059E-01 4.935477555897712E-07
2.510847749358547E-01 4.994645756891003E-07
2.527041456941564E-01 5.049139173998123E-07
2.543149763302587E-01 5.102309027561764E-07
2.559230694432674E-01 5.149608342752272E-07
2.575263236557458E-01 5.194722011177028E-07
2.591244730991883E-01 5.234929982359085E-07
2.607182697461118E-01 5.272014415813637E-07
2.623084284516852E-01 5.306069990575155E-07
2.638953139569672E-01 5.336714493230691E-07
2.654801007451882E-01 5.365971546632248E-07
2.670595213409265E-01 5.391462227589124E-07
2.686355362452816E-01 5.416279552906109E-07
2.702074939337288E-01 5.438658950723680E-07
2.717764584665637E-01 5.460569986868168E-07
2.733427688517321E-01 5.481431657989007E-07
2.749051653888829E-01 5.501968319092713E-07
2.764645651872036E-01 5.522200922902230E-07
2.780208653222976E-01 5.542256815828398E-07
2.795739575215930E-01 5.562237107936800E-07
2.811240547630670E-01 5.583080089579632E-07
2.826718684681548E-01 5.604254964913818E-07
2.842174717911801E-01 5.627378838979383E-07
2.857606946165048E-01 5.652127225401508E-07
2.873011157172018E-01 5.680469830821102E-07
2.888399853810150E-01 5.712965378182908E-07
2.903798537228992E-01 5.749494400714614E-07
2.919113583771881E-01 5.791967043292359E-07
2.934421465203512E-01 5.836922525675792E-07
2.949710525709047E-01 5.890893143487426E-07
2.964986074793993E-01 5.946942203657150E-07
2.980256825140143E-01 6.012503849598285E-07
2.995514691314641E-01 6.081864772814921E-07
3.010748617713190E-01 6.159454535674801E-07
3.025965605420993E-01 6.243784848608717E-07
3.041155572517186E-01 6.334398411432091E-07
3.056330988105213E-01 6.435308044567912E-07
3.071491783536899E-01 6.540313384048146E-07
3.086639051699306E-01 6.659512247335938E-07
3.101770489428600E-01 6.781870974182459E-07
3.116901129802457E-01 6.918773410498520E-07
3.132025111955977E-01 7.061228448517469E-07
3.147142930735616E-01 7.215701064452701E-07
3.162254914908548E-01 7.380018878237365E-07
3.177355195952670E-01 7.553478154449402E-07
3.192433869486445E-01 7.741957216381882E-07
3.207509553261030E-01 7.936449652660725E-07
3.222566318181057E-01 8.151520318574350E-07
3.237615165243523E-01 8.371371542693834E-07
3.252661675089180E-01 8.613434601148036E-07
3.267701957280121E-01 8.864679767597146E-07
3.282757177814734E-01 9.135939918332648E-07
3.297820845949320E-01 9.423626097452861E-07
3.312870240978208E-01 9.726233025265886E-07
3.327900231297748E-01 1.005093871970599E-06
3.342924964235415E-01 1.038420827772720E-06
3.357954033197849E-01 1.074532101058722E-06
3.372982220029346E-01 1.111268503910010E-06
3.388006511251701E-01 1.150751033565195E-06
3.403037429644892E-01 1.191310198142311E-06
3.418079293978566E-01 1.234137972961301E-06
3.433115481375907E-01 1.278794559506821E-06
3.448146046864574E-01 1.325103620445399E-06
3.463192371144589E-01 1.374028351111985E-06
3.478228669984868E-01 1.423933819335875E-06
3.493267445789658E-01 1.477599815871350E-06
3.508319061908372E-01 1.532162777258715E-06
3.523371414619785E-01 1.590885452767378E-06
3.538438215236587E-01 1.651264092251745E-06
3.553512097000234E-01 1.715071145967913E-06
3.568570805039656E-01 1.781416340249800E-06
3.583658296359284E-01 1.850155977390872E-06
3.598742171062008E-01 1.922396590883785E-06
3.613848751612626E-01 1.995966470526239E-06
3.628951085474102E-01 2.074085836849371E-06
3.644068779088271E-01 2.153165414532553E-06
3.659189019561729E-01 2.236627305051565E-06
3.674329319046092E-01 2.321705859474782E-06
3.689472138324189E-01 2.410164450601342E-06
3.704645592400297E-01 2.501301463909615E-06
3.719804086466069E-01 2.594720011522661E-06
3.735011215875881E-01 2.692761013397048E-06
3.750191625186565E-01 2.792255253405223E-06
3.765429234313872E-01 2.898285982182713E-06
3.780665772507464E-01 2.991307233035480E-06
3.795953010742144E-01 2.996534091184057E-06
3.811173960320123E-01 3.000000000000000E-06
3.826420788898861E-01 3.000000000000000E-06
3.841732382066965E-01 3.000000000000000E-06
3.857041570045651E-01 3.000000000000000E-06
3.872363448928977E-01 3.000000000000000E-06
3.887724201040627E-01 3.000000000000000E-06
3.903100060343132E-01 3.000000000000000E-06
3.918490070565710E-01 3.000000000000000E-06
3.933898545577303E-01 3.000000000000000E-06
3.949329682818974E-01 3.000000000000000E-06
3.964789950572237E-01 3.000000000000000E-06
3.980273066658443E-01 3.000000000000000E-06
3.995778921276913E-01 3.000000000000000E-06
4.011309509041567E-01 3.000000000000000E-06
4.026863704498510E-01 3.000000000000000E-06
4.042446554622974E-01 3.000000000000000E-06
4.058050966837606E-01 3.000000000000000E-06
4.073681030293559E-01 3.000000000000000E-06
4.089345251968945E-01 3.000000000000000E-06
4.105034482581113E-01 3.000000000000000E-06
4.120750123870389E-01 3.000000000000000E-06
4.136497916357760E-01 3.000000000000000E-06
4.152279932022566E-01 3.000000000000000E-06
4.168097435380840E-01 3.000000000000000E-06
4.183938905217565E-01 3.000000000000000E-06
4.199808890277971E-01 3.000000000000000E-06
