1.728777176696144E-02 9.989094465009480E-01
3.262548022963604E-02 9.952935540746415E-01
4.229143554149194E-02 9.917165939517806E-01
4.999773593987201E-02 9.881674442924782E-01
5.659407123221240E-02 9.846519733435082E-01
6.245859618152809E-02 9.811699296212597E-01
6.779385906103977E-02 9.777203922380564E-01
7.272163243716731E-02 9.743031845315028E-01
7.732328343300549E-02 9.709185636129890E-01
8.165791870573162E-02 9.675662752760449E-01
8.577027160031932E-02 9.642445239040403E-01
8.969136875343046E-02 9.609540924976422E-01
9.343983589572026E-02 9.577008027781582E-01
9.704488892967961E-02 9.544761485346007E-01
1.005190476970437E-01 9.512837723153689E-01
1.038785825656695E-01 9.481213918787752E-01
1.071322051809630E-01 9.449919485712538E-01
1.102916384554757E-01 9.418932766361403E-01
1.133668516553872E-01 9.388231444514853E-01
1.163609781814024E-01 9.357856323079730E-01
1.192865536783371E-01 9.327741218312156E-01
1.221379615341438E-01 9.298000188457592E-01
1.249310646136290E-01 9.268519480011821E-01
1.276605074832844E-01 9.239406184715869E-01
1.303371381880685E-01 9.210577184225730E-01
1.329618774038662E-01 9.182060566938537E-01
1.355441735436645E-01 9.153789193537579E-01
1.380814372496701E-01 9.125812395144565E-01
1.405790558398766E-01 9.098107463610849E-01
1.430335747580513E-01 9.070730364489321E-01
1.454506117996489E-01 9.043644276733286E-01
1.478299581707945E-01 9.016878031821970E-01
1.501752715660584E-01 8.990398600517305E-01
1.524894590827962E-01 8.964201449633329E-01
1.547724886721607E-01 8.938295343899573E-01
1.570278406023013E-01 8.912658865569774E-01
1.592552478226392E-01 8.887308579994817E-01
1.614580510456943E-01 8.862217744584096E-01
1.636374757170273E-01 8.837386135042987E-01
1.657934646569328E-01 8.812823980049529E-01
1.679213381459735E-01 8.788600586879566E-01
1.700284270549128E-01 8.764631774988919E-01
1.721135741177919E-01 8.740951170897199E-01
1.741770128512697E-01 8.717549216210896E-01
1.762218633950765E-01 8.694413038377875E-01
1.782489714874109E-01 8.671525983131689E-01
1.802538517722481E-01 8.648956883587627E-01
1.822500514307880E-01 8.626550796235989E-01
1.842226336644151E-01 8.604486186750925E-01
1.861865601953219E-01 8.582601262908933E-01
1.881329848906844E-01 8.560996169142112E-01
1.900632326793859E-01 8.539667081808395E-01
1.919789929839169E-01 8.518592042661521E-01
1.938782827715335E-01 8.497804092995865E-01
1.957638882377728E-01 8.477265382665281E-01
1.976358016426753E-01 8.456990885511139E-01
1.994953264810133E-01 8.436955949290177E-01
2.013429858024079E-01 8.417168302507730E-01
2.031794955384250E-01 8.397618857335241E-01
2.050054478452485E-01 8.378300448089814E-01
2.068210272077555E-01 8.359221407061926E-01
2.086274269944760E-01 8.340366390355600E-01
2.104229840149351E-01 8.321753019643594E-01
2.122108720400143E-01 8.303361226321883E-01
2.139842300304346E-01 8.285251063824338E-01
2.157514867123759E-01 8.267344346976085E-01
2.175053628903680E-01 8.249713404542310E-01
2.192529503552445E-01 8.232283114624208E-01
2.209911705881279E-01 8.215092172026577E-01
2.227209072077596E-01 8.198129401931143E-01
2.244416410428523E-01 8.181394400508324E-01
2.261571604500262E-01 8.164861427087707E-01
2.278618708220816E-01 8.148579548836629E-01
2.295646656978128E-01 8.132463639711968E-01
2.312553113996564E-01 8.116612154890388E-01
2.329413333695479E-01 8.100957016021501E-01
2.346232336167334E-01 8.085495208189268E-01
2.362982948369933E-01 8.070248246851938E-01
2.379637913205116E-01 8.055240464128327E-01
2.396237390257591E-01 8.040442045086087E-01
2.412796823312560E-01 8.025832190084071E-01
2.429251807595160E-01 8.011465829411361E-01
2.445697077399053E-01 7.997264688030233E-01
2.462049473493048E-01 7.983299630337832E-01
2.478367199208262E-01 7.969515549782599E-01
2.494625423507059E-01 7.955935143365904E-01
2.510847749358547E-01 7.942540899364622E-01
2.527041456941564E-01 7.929327008944969E-01
2.543149763302587E-01 7.916336799872077E-01
2.559230694432674E-01 7.903524751025506E-01
2.575263236557458E-01 7.890907056297068E-01
2.591244730991883E-01 7.878483037136081E-01
2.607182697461118E-01 7.866248300995046E-01
2.623084284516852E-01 7.854199000748022E-01
2.638953139569672E-01 7.842327248474193E-01
2.654801007451882E-01 7.830623600864071E-01
2.670595213409265E-01 7.819112524776000E-01
2.686355362452816E-01 7.807779471189625E-01
2.702074939337288E-01 7.796626440519172E-01
2.717764584665637E-01 7.785646457661914E-01
2.733427688517321E-01 7.774836976675421E-01
2.749051653888829E-01 7.764203699369056E-01
2.764645651872036E-01 7.753740836970299E-01
2.780208653222976E-01 7.743449111506198E-01
2.795739575215930E-01 7.733328127756832E-01
2.811240547630670E-01 7.723374801448765E-01
2.826718684681548E-01 7.713583351860148E-01
2.842174717911801E-01 7.703952571894935E-01
