0 0 0 0
0.418879 0.218699 0.382665 0.163966
0.837758 0.437399 0.56057 0.123171
1.25664 0.296957 0.388322 0.0913653
1.67552 -0.245364 -0.175139 0.0702247
2.0944 -1.10595 -1.0472 0.0587541
2.51327 -2.0867 -2.03328 0.0534221
2.93215 -2.91696 -2.86808 0.0488832
3.35103 -3.31695 -3.2778 0.0391442
3.76991 -3.06885 -3.04992 0.01893
4.18879 -2.07935 -2.0944 -0.0150424
4.60767 -0.418466 -0.481633 -0.0631662
5.02655 1.67592 1.55329 -0.122635
5.44543 3.83152 3.6437 -0.187817
5.86431 5.60857 5.35731 -0.251264
6.28319 6.28319 6.28319 0
